rating_date,local_currency,foreign_currency,產業類別,證券代號,公司名稱,快速連結,每股淨值,指標1,指標2_1_1,指標2_2_1,指標2_3_1,指標3_1,指標3_2,指標4_1_1,指標4_2_1,指標4_3_1,指標5,指標6,指標7,指標8,指標9,指標2_1_2,指標2_2_2,指標2_3_2,指標4_1_2,指標4_2_2,指標4_3_2,en_name
,,,其他,6184,大豐電,"

財報電子書

重大訊息
","109Q2     26.78
",普通交易,106,107,108,49.42,1.6,107,108,109Q2,"     47.24
",0,0,無,無,"                350,852
","                352,028
","                502,311
","              1,254,411
","                333,649
","                632,641
",Dafeng TV Ltd.
,,,其他,6464,台數科,"

財報電子書

重大訊息
","109Q2     53.55
",普通交易,106,107,108,67.65,1.23,107,108,109Q2,"     26.33
",0,39.03,無,無,"                636,158
","                636,927
","                697,290
","                929,918
","                968,434
","                864,348
","Taiwan Optical Platform Co., Ltd."
,,,其他,6504,南六,"

財報電子書

重大訊息
","109Q2     44.77
",普通交易,106,107,108,68.61,1.28,107,108,109Q2,"      0.00
",0,9.34,無,無,"                541,377
","                592,766
","                526,005
","                930,429
","                790,088
","                950,445
","NAN LIU ENTERPRISE CO., LTD"
,,,其他,6581,鋼聯,"

財報電子書

重大訊息
","109Q2     28.84
",普通交易,106,107,108,33.81,1.95,107,108,109Q2,"      0.00
",0,40.57,無,無,"                763,925
","                785,481
","                398,825
","                972,860
","                650,373
","                193,459
","TAIWAN STEEL UNION CO., LTD"
,,,其他,6625,必應,"

財報電子書

重大訊息
","109Q2     12.89
",普通交易,106,107,108,45.38,1.62,107,108,109Q2,"      8.63
",6.57,0,無,無,"                 41,752
","                 85,713
","                  3,190
","                196,113
","                 90,542
","                -24,114
","B'IN LIVE CO., LTD."
,,,其他,6641,基士德-KY,"

財報電子書

重大訊息
","109Q2     32.55
",普通交易,106,107,108,39.25,2.32,107,108,109Q2,"      0.00
",0,0,,無,"                144,433
","                213,672
","                230,905
","                108,399
","                461,127
","                112,756
","GSD Technologies Co., Ltd."
,,,其他,6655,科定,"

財報電子書

重大訊息
","109Q2     30.78
",普通交易,106,107,108,59.63,1.58,107,108,109Q2,"     43.95
",0,0,無,無,"                171,857
","                214,680
","                155,910
","               -330,616
","                678,155
","                193,716
","Keding Enterprises Co., Ltd."
,,,其他,6670,復盛應用,"

財報電子書

重大訊息
","109Q2     43.04
",普通交易,106,107,108,44.05,1.75,107,108,109Q2,"      0.00
",0.89,69.31,無,無,"              1,383,477
","              2,005,631
","              2,176,302
","              2,087,376
","              2,041,321
","              1,332,209
","FuSheng Precision Co., Ltd."
,,,其他,6671,三能-KY,"

財報電子書

重大訊息
","109Q2     24.54
",普通交易,106,107,108,33.21,2.1,107,108,109Q2,"      0.00
",0,0,,無,"                243,843
","                178,467
","                188,940
","                227,659
","                366,600
","                 85,165
","San Neng Group Holdings Co., LTD."
,,,其他,6754,匯僑設計,"

財報電子書

重大訊息
","109Q2     24.25
",普通交易,106,107,108,60.89,1.4,107,108,109Q2,"      0.00
",9.62,34.37,無,無,"                105,684
","                101,050
","                205,681
","                456,081
","                289,259
","                -20,205
","RICH HONOUR INTERNATIONAL DESIGNS CO., LTD."
,,,其他,8033,雷虎,"

財報電子書

重大訊息
","109Q2      5.09
",普通交易,106,107,108,44.31,2.1,107,108,109Q2,"      0.00
",8.44,5.97,"有詳細資料(一)
詳細資料(二)
",無,"                -88,526
","                -48,783
","                -63,629
","                 51,975
","                 -2,289
","                 52,497
",THUNDER TIGER CORP.
,,,其他,8341,日友,"

財報電子書

重大訊息
","109Q2     23.00
",普通交易,106,107,108,61.94,0.61,107,108,109Q2,"     78.95
",0,0,無,無,"                783,785
","                823,361
","                992,998
","                863,686
","              1,471,052
","                510,036
","SUNNY FRIEND ENVIRONMENTAL TECHNOLOGY CO.,LTD"
,,,其他,8404,百和興業-KY,"

財報電子書

重大訊息
","109Q2     15.37
",普通交易,106,107,108,64,1.15,107,108,109Q2,"      0.00
",0,0,,無,"                439,443
","                317,765
","                359,353
","              1,303,247
","                -25,622
","              1,127,995
",PAIHO SHIH HOLDINGS CORPORATION
,,,其他,8411,福貞-KY,"

財報電子書

重大訊息
","109Q2     28.33
",普通交易,106,107,108,47.72,2.29,107,108,109Q2,"      1.35
",0,0,,無,"                280,071
","               -138,688
","                -60,204
","              1,106,578
","                224,084
","                 57,604
",KINGCAN HOLDINGS LIMITED
,,,其他,8422,可寧衛,"

財報電子書

重大訊息
","109Q2     46.51
",普通交易,106,107,108,30.44,1.41,107,108,109Q2,"      0.00
",8.1,1.91,無,無,"              1,363,498
","              1,320,610
","              1,178,988
","              1,627,219
","              1,093,400
","                818,936
",Cleanaway Company Limited
,,,其他,8427,基勝-KY,"

財報電子書

重大訊息
","109Q2     37.62
",普通交易,106,107,108,22.55,3.31,107,108,109Q2,"      0.00
",0,0,,無,"                 45,058
","                -50,317
","                 48,368
","               -335,906
","              1,569,636
","              1,048,490
",Keysheen 
,,,其他,8442,威宏-KY,"

財報電子書

重大訊息
","109Q2     29.65
",普通交易,106,107,108,55.67,1.35,107,108,109Q2,"      0.00
",0,0,,無,"                -38,758
","                 91,458
","                212,352
","                 21,938
","                314,316
","                335,136
",WW Holding Inc.
,,,其他,8463,潤泰材,"

財報電子書

重大訊息
","109Q2     15.03
",普通交易,106,107,108,57.26,1.36,107,108,109Q2,"      0.00
",0,0,無,無,"                142,152
","                116,121
","                 87,797
","                388,040
","                415,806
","                -96,870
","Ruentex Materials Co.,Ltd."
,,,其他,8464,億豐,"

財報電子書

重大訊息
","109Q2     42.80
",普通交易,106,107,108,48.52,1.58,107,108,109Q2,"      4.77
",0,0.74,無,無,"              3,595,331
","              3,630,247
","              4,503,531
","              3,801,216
","              6,509,420
","              2,395,456
","Nien Made Enterprise Co., Ltd."
,,,其他,8466,美吉吉-KY,"

財報電子書

重大訊息
","109Q2     36.62
",普通交易,106,107,108,41.9,1.78,107,108,109Q2,"      0.00
",0,0,,無,"                494,717
","                310,436
","                402,465
","                485,559
","                265,568
","                284,872
","M.J. International Co., Ltd."
,,,其他,8467,波力-KY,"

財報電子書

重大訊息
","109Q2     26.05
",普通交易,106,107,108,48.98,1.36,107,108,109Q2,"      0.00
",0,0,,無,"                 49,486
","                129,317
","                132,118
","                134,243
","                 59,479
","                -19,132
",BONNY WORLDWIDE LIMITED
,,,其他,8473,山林水,"

財報電子書

重大訊息
","109Q2     41.78
",普通交易,106,107,108,51.29,0.99,107,108,109Q2,"      0.00
",0,8.88,無,無,"                412,159
","                367,151
","                304,995
","               -294,756
","                284,485
","                -57,923
","FOREST WATER ENVIRONMENTAL ENG'G CO., LTD."
,,,其他,8478,東哥遊艇,"

財報電子書

重大訊息
","109Q2     30.28
",普通交易,106,107,108,61.21,1.85,107,108,109Q2,"      0.00
",26.89,28.02,無,無,"                273,998
","                358,755
","                 46,117
","                -36,981
","                 60,622
","               -207,051
","Alexander Marine Co., Ltd."
,,,其他,8480,泰昇-KY,"

財報電子書

重大訊息
","109Q2     42.23
",普通交易,106,107,108,38.12,1.99,107,108,109Q2,"      0.00
",0,0,,無,"                253,853
","                298,691
","                345,164
","                236,413
","                384,882
","                129,434
",Taisun Intl 
,,,其他,8481,政伸,"

財報電子書

重大訊息
","109Q2     17.26
",普通交易,106,107,108,36.61,1.85,107,108,109Q2,"      0.00
",5.75,0,無,無,"                222,283
","                223,402
","                227,906
","                269,183
","                263,888
","                 64,496
","Transart Graphics Co., Ltd."
,,,其他,8482,商億-KY,"

財報電子書

重大訊息
","109Q2     23.78
",普通交易,106,107,108,38.89,1.97,107,108,109Q2,"      0.00
",0,0,,無,"              1,063,349
","              1,011,996
","                842,428
","              1,056,640
","                834,687
","                277,903
",Shane Global Holding Inc.
,,,其他,8488,吉源-KY,"

財報電子書

重大訊息
","109Q2     34.06
",普通交易,106,107,108,51.17,0.75,107,108,109Q2,"      0.00
",0,0,,"有詳細資料
","                105,127
","               -201,034
","                 96,610
","                564,407
","                442,587
","               -499,938
",Jiyuan Packaging Holdings Limited
,,,其他,8497,格威傳媒,"

財報電子書

重大訊息
","109Q2      6.84
",普通交易,106,107,108,87.02,0.91,107,108,109Q2,"      0.00
",36.47,207.64,無,無,"                 92,856
","                167,154
","                193,676
","                229,552
","                373,356
","                 84,756
","GROWWW MEDIA CO., LTD."
,,,其他,8499,鼎炫-KY,"

財報電子書

重大訊息
","109Q2     35.37
",普通交易,106,107,108,46.34,3.26,107,108,109Q2,"      0.00
",9.08,7.72,,無,"                328,337
","                408,992
","                417,677
","                308,557
","                505,842
","                279,106
","TOP BRIGHT HOLDING CO., LTD."
,,,其他,9802,鈺齊-KY,"

財報電子書

重大訊息
","109Q2     43.47
",普通交易,106,107,108,43.08,1.26,107,108,109Q2,"      4.67
",0,0,,無,"                803,113
","                743,001
","              1,279,195
","                872,729
","              1,703,396
","                637,519
",Fulgent Sun International 
,,,其他,9902,台火,"

財報電子書

重大訊息
","109Q2     12.45
",普通交易,106,107,108,9.9,6.13,107,108,109Q2,"     14.65
",0,0,無,無,"                  1,309
","                 11,947
","                 31,640
","                -41,179
","                -69,699
","                -52,844
","TIDEHOLD  DEVELOPMENT  CO.,  LTD."
,,,其他,9904,寶成,"

財報電子書

重大訊息
","109Q2     39.64
",普通交易,106,107,108,48.77,1.63,107,108,109Q2,"      0.00
",0,32.04,無,無,"             12,921,606
","             10,708,646
","             11,828,609
","             10,543,202
","             24,509,466
","              8,645,161
",Pou Chen Corporation
,,,其他,9905,大華,"

財報電子書

重大訊息
","109Q2     22.15
",普通交易,106,107,108,30.95,2.62,107,108,109Q2,"      0.00
",0,9.75,無,無,"                587,420
","                448,079
","                477,345
","              1,439,021
","                864,544
","               -324,777
","Great China Metal Ind. Co., Ltd"
,,,其他,9907,統一實,"

財報電子書

重大訊息
","109Q2     11.10
",普通交易,106,107,108,46.03,1.53,107,108,109Q2,"      0.00
",0,0,無,無,"                600,104
","              1,486,253
","                536,384
","              3,062,544
","              3,385,032
","              1,867,102
",TON YI INDUSTRIAL CORP.
